Ticket #,Client,Disaster,Contractor,TDMS Project,Load Date,Debris Class,Load Latitude,Load Longitude,Disposal Date,Disposal Site,CYD,Total CYD
749054-22300-35576,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/27/2022,C and D,26.40605179,-81.89473775,10/27/2022,Lovers Key DMS,53,
740083-22302-34010,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/29/2022,C and D,26.4525411,-81.9547537,10/29/2022,Bay Oaks DMS,61,
740083-22302-42060,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/29/2022,C and D,26.4525351,-81.9547014,10/29/2022,Bay Oaks DMS,57,
740083-22304-61206,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/31/2022,C and D,26.4499299,-81.9465835,10/31/2022,Bay Oaks DMS,53,
740084-22301-62152,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/28/2022,C and D,26.42554596,-81.90786953,10/28/2022,Lovers Key DMS,26,
740084-22304-39112,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/31/2022,C and D,26.4499388,-81.9465132,10/31/2022,Bay Oaks DMS,44,
740084-22304-64514,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/31/2022,C and D,26.4500387,-81.9466198,10/31/2022,Bay Oaks DMS,44,
740085-22293-30670,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/20/2022,C and D,26.4157508,-81.9012767,10/20/2022,Bay Oaks DMS,57,
740085-22293-40015,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/20/2022,C and D,26.4172174,-81.9016854,10/20/2022,Bay Oaks DMS,49,
740085-22293-60794,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/20/2022,C and D,26.4173946,-81.9016214,10/20/2022,Bay Oaks DMS,57,
740085-22294-52071,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/21/2022,C and D,26.4190351,-81.9023366,10/21/2022,Bay Oaks DMS,42,
740085-22295-45784,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/22/2022,C and D,26.4216319,-81.9038679,10/22/2022,Bay Oaks DMS,42,
740086-22293-33971,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/20/2022,C and D,26.4156697,-81.9010676,10/20/2022,Bay Oaks DMS,65,
740086-22293-56687,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/20/2022,C and D,26.4147195,-81.9007624,10/20/2022,Bay Oaks DMS,41,
740086-22293-64169,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/20/2022,C and D,26.4179977,-81.9018923,10/20/2022,Bay Oaks DMS,49,
740086-22296-53930,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/23/2022,C and D,26.415671,-81.9010314,10/23/2022,Bay Oaks DMS,49,
749054-22300-47956,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/27/2022,C and D,26.40464662,-81.89160843,10/27/2022,Lovers Key DMS,53,
749054-22302-32970,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/29/2022,C and D,26.41179081,-81.89955604,10/29/2022,Lovers Key DMS,58,
749054-22302-60852,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/29/2022,C and D,26.4184177,-81.90199154,10/29/2022,Lovers Key DMS,27,
749054-22303-31823,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/30/2022,C and D,26.40470708,-81.8855766,10/30/2022,Lovers Key DMS,40,
749054-22303-34788,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/30/2022,C and D,26.40466426,-81.88586139,10/30/2022,Lovers Key DMS,49,
749054-22303-38946,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/30/2022,C and D,26.40439594,-81.8871873,10/30/2022,Lovers Key DMS,45,
749054-22303-61074,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/30/2022,C and D,26.42125627,-81.90368897,10/30/2022,Lovers Key DMS,53,
749054-22304-48593,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/31/2022,C and D,26.41786585,-81.90186508,10/31/2022,Lovers Key DMS,58,
749055-22297-51457,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/24/2022,C and D,26.40682091,-81.89576103,10/24/2022,Bay Oaks DMS,47,
700189-22301-51103,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/28/2022,C and D,26.42554755,-81.90796148,10/28/2022,Lovers Key DMS,38,
749057-22289-45161,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/16/2022,C and D,26.40462045,-81.88630189,10/16/2022,Bay Oaks DMS,44,
749059-22289-54058,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/16/2022,C and D,26.4508617,-81.9486836,10/16/2022,Bay Oaks DMS,31,
749060-22289-32503,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/16/2022,C and D,26.4442542,-81.9343061,10/16/2022,Bay Oaks DMS,76,
740081-22293-32719,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/20/2022,C and D,26.43654627,-81.92099802,10/20/2022,Bay Oaks DMS,43,
740081-22294-58415,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/21/2022,C and D,26.43106824,-81.91396125,10/21/2022,Bay Oaks DMS,55,
740081-22295-28096,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/22/2022,C and D,26.43267154,-81.91582656,10/22/2022,Bay Oaks DMS,51,
740081-22295-39437,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/22/2022,C and D,26.42543415,-81.90708382,10/22/2022,Bay Oaks DMS,59,
740081-22296-55110,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/23/2022,C and D,26.42547132,-81.90795151,10/23/2022,Bay Oaks DMS,51,
740081-22298-34772,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/25/2022,C and D,26.43050603,-81.91329832,10/25/2022,Bay Oaks DMS,43,
740081-22300-57451,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/27/2022,C and D,26.40648802,-81.89566414,10/27/2022,Lovers Key DMS,55,
740081-22300-60521,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/27/2022,C and D,26.41327552,-81.90015835,10/27/2022,Lovers Key DMS,47,
740081-22301-41258,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/28/2022,C and D,26.42059749,-81.90325898,10/28/2022,Lovers Key DMS,47,
740081-22301-47397,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/28/2022,C and D,26.42051124,-81.90312876,10/28/2022,Lovers Key DMS,55,
740081-22301-53957,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/28/2022,C and D,26.42037707,-81.90298963,10/28/2022,Lovers Key DMS,47,
740081-22303-51503,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/30/2022,C and D,26.42318033,-81.90493369,10/30/2022,Lovers Key DMS,51,
740081-22303-60118,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/30/2022,C and D,26.42113125,-81.9035075,10/30/2022,Lovers Key DMS,31,
740082-22289-62712,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/16/2022,C and D,26.43098387,-81.91394053,10/16/2022,Bay Oaks DMS,45,
740082-22290-64751,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/17/2022,C and D,26.40448741,-81.89036505,10/17/2022,Bay Oaks DMS,36,
740082-22291-52661,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/18/2022,C and D,26.43050721,-81.91331677,10/18/2022,Bay Oaks DMS,36,
740082-22291-60553,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/18/2022,C and D,26.41739263,-81.90156081,10/18/2022,Bay Oaks DMS,45,
740082-22293-33071,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/20/2022,C and D,26.43642765,-81.92079196,10/20/2022,Bay Oaks DMS,45,
740082-22293-44649,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/20/2022,C and D,26.43641755,-81.92082588,10/20/2022,Bay Oaks DMS,49,
740082-22293-47824,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/20/2022,C and D,26.4364341,-81.92083399,10/20/2022,Bay Oaks DMS,62,
740082-22294-50412,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/21/2022,C and D,26.43415453,-81.91785747,10/21/2022,Bay Oaks DMS,71,
740082-22295-59861,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/22/2022,C and D,26.42553829,-81.90784514,10/22/2022,Bay Oaks DMS,62,
740082-22296-31060,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/23/2022,C and D,26.42538704,-81.90708465,10/23/2022,Bay Oaks DMS,45,
740082-22296-43912,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/23/2022,C and D,26.43870634,-81.92417501,10/23/2022,Bay Oaks DMS,53,
740082-22298-31327,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/25/2022,C and D,26.42500671,-81.90640085,10/25/2022,Bay Oaks DMS,45,
740082-22298-60857,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/25/2022,C and D,26.42871737,-81.91151817,10/25/2022,Bay Oaks DMS,45,
740082-22301-57707,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/28/2022,C and D,26.4203131,-81.90309755,10/28/2022,Lovers Key DMS,40,
740082-22303-44567,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/30/2022,C and D,26.41934859,-81.90238953,10/30/2022,Lovers Key DMS,45,
740082-22303-49175,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/30/2022,C and D,26.42333699,-81.90500024,10/30/2022,Lovers Key DMS,45,
740082-22303-51572,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/30/2022,C and D,26.42324051,-81.90496612,10/30/2022,Lovers Key DMS,53,
740083-22303-33788,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/30/2022,C and D,26.4505579,-81.9481241,10/30/2022,Bay Oaks DMS,24,
740083-22303-61272,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/30/2022,C and D,26.4500803,-81.9468795,10/30/2022,Bay Oaks DMS,53,
740083-22304-36099,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/31/2022,C and D,26.4499583,-81.9465648,10/31/2022,Bay Oaks DMS,53,
740083-22304-64413,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/31/2022,C and D,26.449864,-81.9464883,10/31/2022,Bay Oaks DMS,45,
740084-22303-61365,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/30/2022,C and D,26.4502448,-81.9470695,10/30/2022,Bay Oaks DMS,57,
740084-22304-33122,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/31/2022,C and D,26.4500616,-81.946875,10/31/2022,Bay Oaks DMS,39,
740085-22293-64253,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/20/2022,C and D,26.4180564,-81.9019308,10/20/2022,Bay Oaks DMS,53,
740085-22294-30736,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/21/2022,C and D,26.4216227,-81.903955,10/21/2022,Bay Oaks DMS,46,
740085-22295-30214,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/22/2022,C and D,26.4255627,-81.9079488,10/22/2022,Bay Oaks DMS,57,
740085-22295-62406,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/22/2022,C and D,26.4171826,-81.9015733,10/22/2022,Bay Oaks DMS,53,
740085-22296-49944,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/23/2022,C and D,26.417184,-81.9015613,10/23/2022,Bay Oaks DMS,46,
740085-22296-57497,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/23/2022,C and D,26.4156459,-81.9010662,10/23/2022,Bay Oaks DMS,46,
740085-22297-52932,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/24/2022,C and D,26.4098196,-81.898552,10/24/2022,Bay Oaks DMS,57,
740086-22293-43399,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/20/2022,C and D,26.4172602,-81.9016589,10/20/2022,Bay Oaks DMS,53,
740086-22294-52136,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/21/2022,C and D,26.4191298,-81.9023237,10/21/2022,Bay Oaks DMS,53,
740086-22295-41743,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/22/2022,C and D,26.4220902,-81.904121,10/22/2022,Bay Oaks DMS,65,
740086-22295-59187,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/22/2022,C and D,26.4184896,-81.9021402,10/22/2022,Bay Oaks DMS,28,
740086-22297-30418,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/24/2022,C and D,26.4155664,-81.9010085,10/24/2022,Bay Oaks DMS,32,
740086-22297-59483,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/24/2022,C and D,26.4098455,-81.898598,10/24/2022,Bay Oaks DMS,57,
740081-22289-58944,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/16/2022,C and D,26.43114821,-81.91401422,10/16/2022,Bay Oaks DMS,35,
740081-22290-31170,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/17/2022,C and D,26.43127802,-81.9143314,10/17/2022,Bay Oaks DMS,43,
740081-22291-55087,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/18/2022,C and D,26.43047865,-81.91327431,10/18/2022,Bay Oaks DMS,47,
740081-22293-53823,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/20/2022,C and D,26.4365986,-81.92092621,10/20/2022,Bay Oaks DMS,55,
740081-22294-54678,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/21/2022,C and D,26.43056772,-81.91335297,10/21/2022,Bay Oaks DMS,47,
740081-22295-45632,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/22/2022,C and D,26.42559229,-81.90782821,10/22/2022,Bay Oaks DMS,47,
740081-22295-60857,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/22/2022,C and D,26.42557785,-81.90786861,10/22/2022,Bay Oaks DMS,55,
740081-22296-42743,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/23/2022,C and D,26.43325442,-81.91654556,10/23/2022,Bay Oaks DMS,47,
740081-22296-63431,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/23/2022,C and D,26.42734719,-81.91024035,10/23/2022,Bay Oaks DMS,55,
740081-22297-35730,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/24/2022,C and D,26.4276755,-81.91046105,10/24/2022,Bay Oaks DMS,51,
740081-22300-54906,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/27/2022,C and D,26.40652859,-81.89565165,10/27/2022,Lovers Key DMS,39,
740081-22301-38245,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/28/2022,C and D,26.42131536,-81.90364656,10/28/2022,Lovers Key DMS,31,
740081-22302-40865,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/29/2022,C and D,26.41153674,-81.89953197,10/29/2022,Lovers Key DMS,51,
740081-22303-37167,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/30/2022,C and D,26.40461077,-81.88628973,10/30/2022,Lovers Key DMS,35,
740081-22303-54532,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/30/2022,C and D,26.42330568,-81.90493712,10/30/2022,Lovers Key DMS,39,
740082-22289-36216,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/16/2022,C and D,26.43187099,-81.91486749,10/16/2022,Bay Oaks DMS,40,
740082-22290-61519,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/17/2022,C and D,26.43055908,-81.91330925,10/17/2022,Bay Oaks DMS,45,
740082-22291-63380,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/18/2022,C and D,26.43051328,-81.91327197,10/18/2022,Bay Oaks DMS,53,
740082-22292-36626,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/19/2022,C and D,26.43052283,-81.91328709,10/19/2022,Bay Oaks DMS,45,
740082-22292-40180,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/19/2022,C and D,26.4309069,-81.91378575,10/19/2022,Bay Oaks DMS,58,
740082-22295-34032,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/22/2022,C and D,26.42543049,-81.90701094,10/22/2022,Bay Oaks DMS,58,
740082-22296-47229,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/23/2022,C and D,26.42540191,-81.90702849,10/23/2022,Bay Oaks DMS,76,
740082-22297-36707,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/24/2022,C and D,26.42834396,-81.91113621,10/24/2022,Bay Oaks DMS,53,
740082-22298-28283,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/25/2022,C and D,26.42540929,-81.90728263,10/25/2022,Bay Oaks DMS,49,
740082-22300-37332,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/27/2022,C and D,26.40455444,-81.88658427,10/27/2022,Lovers Key DMS,45,
740082-22300-55030,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/27/2022,C and D,26.40662414,-81.8956602,10/27/2022,Lovers Key DMS,53,
740082-22301-32566,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/28/2022,C and D,26.42143593,-81.90378293,10/28/2022,Lovers Key DMS,36,
740082-22301-47466,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/28/2022,C and D,26.42063262,-81.90318114,10/28/2022,Lovers Key DMS,71,
740082-22302-62286,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/29/2022,C and D,26.41893687,-81.90225793,10/29/2022,Lovers Key DMS,22,
740082-22304-35083,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/31/2022,C and D,26.42145928,-81.90375469,10/31/2022,Lovers Key DMS,45,
740082-22304-41338,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/31/2022,C and D,26.41847771,-81.90205744,10/31/2022,Lovers Key DMS,49,
740084-22301-48451,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/28/2022,C and D,26.42554009,-81.90780038,10/28/2022,Lovers Key DMS,44,
740084-22304-48981,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/31/2022,C and D,26.4500104,-81.9466721,10/31/2022,Bay Oaks DMS,52,
740084-22304-55315,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/31/2022,C and D,26.4500654,-81.9467621,10/31/2022,Bay Oaks DMS,52,
740085-22294-44616,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/21/2022,C and D,26.4144632,-81.9005573,10/21/2022,Bay Oaks DMS,61,
740085-22295-41600,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/22/2022,C and D,26.4219963,-81.9040938,10/22/2022,Bay Oaks DMS,57,
740085-22296-45216,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/23/2022,C and D,26.4174667,-81.9016577,10/23/2022,Bay Oaks DMS,61,
740085-22297-38160,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/24/2022,C and D,26.4185076,-81.9020776,10/24/2022,Bay Oaks DMS,46,
740085-22297-59415,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/24/2022,C and D,26.4099071,-81.8985646,10/24/2022,Bay Oaks DMS,38,
740086-22293-47173,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/20/2022,C and D,26.4157945,-81.9011181,10/20/2022,Bay Oaks DMS,57,
740086-22295-30134,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/22/2022,C and D,26.4255695,-81.9078707,10/22/2022,Bay Oaks DMS,53,
740086-22297-49658,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/24/2022,C and D,26.4098712,-81.8985244,10/24/2022,Bay Oaks DMS,57,
700189-22301-56639,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/28/2022,C and D,26.42551863,-81.90783374,10/28/2022,Lovers Key DMS,35,
740081-22289-29309,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/16/2022,C and D,26.43105978,-81.91406953,10/16/2022,Bay Oaks DMS,62,
740081-22290-28566,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/17/2022,C and D,26.43192945,-81.91520747,10/17/2022,Bay Oaks DMS,39,
740081-22290-61204,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/17/2022,C and D,26.43058541,-81.91334435,10/17/2022,Bay Oaks DMS,39,
740081-22291-52054,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/18/2022,C and D,26.43050578,-81.91334828,10/18/2022,Bay Oaks DMS,47,
740081-22291-62776,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/18/2022,C and D,26.43042373,-81.91329755,10/18/2022,Bay Oaks DMS,47,
740081-22292-32340,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/19/2022,C and D,26.43102224,-81.91410415,10/19/2022,Bay Oaks DMS,47,
740081-22302-46405,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/29/2022,C and D,26.41180039,-81.89959651,10/29/2022,Lovers Key DMS,31,
740081-22294-28180,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/21/2022,C and D,26.43052037,-81.9133122,10/21/2022,Bay Oaks DMS,51,
740081-22294-34803,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/21/2022,C and D,26.43066653,-81.91341459,10/21/2022,Bay Oaks DMS,39,
740081-22294-43158,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/21/2022,C and D,26.43067596,-81.91344568,10/21/2022,Bay Oaks DMS,62,
740081-22294-61395,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/21/2022,C and D,26.4338272,-81.91738245,10/21/2022,Bay Oaks DMS,47,
740081-22302-55274,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/29/2022,C and D,26.41948333,-81.90242683,10/29/2022,Lovers Key DMS,31,
740082-22289-29770,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/16/2022,C and D,26.43099375,-81.91391891,10/16/2022,Bay Oaks DMS,67,
740082-22289-39553,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/16/2022,C and D,26.43197051,-81.91497507,10/16/2022,Bay Oaks DMS,36,
740081-22298-37366,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/25/2022,C and D,26.42835213,-81.91117577,10/25/2022,Bay Oaks DMS,39,
740081-22298-40697,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/25/2022,C and D,26.4283901,-81.91125372,10/25/2022,Bay Oaks DMS,43,
740081-22298-44388,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/25/2022,C and D,26.44269315,-81.93120106,10/25/2022,Bay Oaks DMS,43,
740082-22291-43587,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/18/2022,C and D,26.43051431,-81.91328007,10/18/2022,Bay Oaks DMS,62,
740082-22292-63413,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/19/2022,C and D,26.43642686,-81.92084233,10/19/2022,Bay Oaks DMS,58,
740082-22293-50920,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/20/2022,C and D,26.43641482,-81.92080403,10/20/2022,Bay Oaks DMS,67,
740082-22294-36107,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/21/2022,C and D,26.43080363,-81.91364785,10/21/2022,Bay Oaks DMS,58,
