Ticket #,Client,Disaster,Contractor,TDMS Project,Load Date,Debris Class,Load Latitude,Load Longitude,Disposal Date,Disposal Site,CYD,Total CYD
300233-22287-27797,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,C and D,26.71299578,-81.75210946,10/14/2022,Civic Center DMS,33,
749025-22285-42577,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,Vegetation,26.4813432,-81.8107108,10/12/2022,Paige Field Airport DMS,50,
740050-22288-43371,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,Vegetation,26.46414148,-81.8160778,10/15/2022,Domestic Rd DMS,52,
300202-22286-60728,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/13/2022,Vegetation,26.50920087,-81.95810106,10/13/2022,AandW Bulb Rd DMS,36,
749008-22286-40329,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/13/2022,Vegetation,26.49598835,-81.86481035,10/13/2022,Wakehatchee Park DMS,50,
330714-22281-61547,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/8/2022,Vegetation,26.5176196,-81.9678339,10/8/2022,Wakehatchee Park DMS,58,
740076-22284-36728,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/11/2022,Vegetation,26.56550048,-81.86542919,10/11/2022,Paige Field Airport DMS,29,
330706-22285-39521,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,Vegetation,26.64840664,-81.91041573,10/12/2022,Civic Center DMS,40,
710161-22281-58321,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/8/2022,Vegetation,26.70976385,-81.75016318,10/8/2022,Civic Center DMS,43,
330011-22281-30089,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/8/2022,C and D,26.4664725,-81.9558078,10/8/2022,Wakehatchee Park DMS,57,
330716-22287-44567,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,Vegetation,26.5116517,-81.9720576,10/14/2022,Wakehatchee Park DMS,58,
330706-22284-57265,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/11/2022,Vegetation,26.50919125,-81.84862059,10/11/2022,Wakehatchee Park DMS,62,
745024-22287-48010,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,Vegetation,26.48191278,-81.80755881,10/14/2022,Domestic Rd DMS,50,
330012-22283-54860,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/10/2022,C and D,26.4732026,-81.9550493,10/10/2022,Wakehatchee Park DMS,50,
330060-22280-29481,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/7/2022,C and D,26.58572789,-81.89859942,10/7/2022,Wakehatchee Park DMS,32,
330713-22282-38775,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/9/2022,Vegetation,26.5179696,-81.9681079,10/9/2022,Wakehatchee Park DMS,44,
749050-22288-34570,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,Vegetation,26.46870552,-81.81562125,10/15/2022,Domestic Rd DMS,36,
102496-22284-49968,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/11/2022,Vegetation,26.514663,-81.8707629,10/11/2022,Wakehatchee Park DMS,49,
330712-22283-66514,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/10/2022,Vegetation,26.5404915,-81.9236398,10/10/2022,Wakehatchee Park DMS,58,
300210-22279-39662,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/6/2022,Vegetation,26.51461494,-81.96373285,10/6/2022,Wakehatchee Park DMS,46,
330013-22288-36147,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,Vegetation,26.49441609,-81.96387886,10/15/2022,Wakehatchee Park DMS,65,
749022-22286-49830,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/13/2022,Vegetation,26.4857744,-81.81152602,10/13/2022,Domestic Rd DMS,49,
300206-22284-55647,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/11/2022,Vegetation,26.5339947,-81.932014,10/11/2022,Wakehatchee Park DMS,44,
300207-22279-58938,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/6/2022,C and D,26.5132055,-81.9520936,10/6/2022,Wakehatchee Park DMS,53,
330059-22285-30337,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,Vegetation,26.58920551,-81.8981575,10/12/2022,Wakehatchee Park DMS,53,
740034-22287-54449,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,Vegetation,26.4774112,-81.8261506,10/14/2022,Domestic Rd DMS,59,
749104-22285-57036,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,Vegetation,26.5868564,-82.1121461,10/12/2022,Pine Island DMS,61,
300205-22279-30641,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/6/2022,Vegetation,26.51170971,-81.95844158,10/6/2022,Wakehatchee Park DMS,53,
710161-22288-43951,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,C and D,26.71513084,-81.75676286,10/15/2022,Civic Center DMS,34,
330028-22281-42616,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/8/2022,Vegetation,26.57691462,-81.86807217,10/8/2022,Paige Field Airport DMS,62,
749053-22285-53406,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,C and D,26.40456022,-81.88591773,10/12/2022,Bay Oaks DMS,44,
745021-22287-38604,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,Vegetation,26.47763147,-81.80044527,10/14/2022,Domestic Rd DMS,52,
749018-22284-34021,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/11/2022,C and D,26.41588414,-81.901072,10/11/2022,Wakehatchee Park DMS,66,
720014-22281-40687,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/8/2022,Vegetation,26.6978518,-81.6057095,10/8/2022,Civic Center DMS,33,
740128-22286-57486,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/13/2022,Vegetation,26.48490889,-81.82232626,10/13/2022,Domestic Rd DMS,46,
749022-22287-64571,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,Vegetation,26.47289956,-81.80934621,10/14/2022,Domestic Rd DMS,39,
749100-22288-57953,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,Vegetation,26.4664785,-81.8062262,10/15/2022,Domestic Rd DMS,46,
740036-22288-44531,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,Vegetation,26.71468622,-81.86892281,10/15/2022,Civic Center DMS,49,
710138-22280-69740,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/7/2022,Vegetation,26.5171216,-81.872254,10/8/2022,Wakehatchee Park DMS,46,
749028-22286-58065,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/13/2022,Vegetation,26.4889183,-81.8066291,10/13/2022,Domestic Rd DMS,46,
330030-22282-54317,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/9/2022,Vegetation,26.47525259,-81.82837297,10/9/2022,Paige Field Airport DMS,75,
330718-22281-55775,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/8/2022,C and D,26.5055967,-81.9591483,10/8/2022,Wakehatchee Park DMS,64,
727801-22281-37006,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/8/2022,C and D,26.498559,-81.9410785,10/8/2022,Wakehatchee Park DMS,39,
749105-22285-47322,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,Vegetation,26.5866918,-82.110819,10/12/2022,Pine Island DMS,36,
330029-22285-64445,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,C and D,26.7060589,-81.8990431,10/13/2022,Paige Field Airport DMS,55,
1023756-22280-51660,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/7/2022,Vegetation,26.51461434,-81.83038121,10/7/2022,Wakehatchee Park DMS,44,
300211-22284-41280,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/11/2022,Vegetation,26.51431135,-81.95909414,10/11/2022,Wakehatchee Park DMS,58,
300206-22287-43703,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,Vegetation,26.5239378,-81.9428933,10/14/2022,Wakehatchee Park DMS,44,
710155-22287-53963,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,Vegetation,26.7251786,-81.6849891,10/14/2022,Civic Center DMS,53,
740006-22288-27470,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,Vegetation,26.73179552,-81.69178551,10/15/2022,Civic Center DMS,49,
300215-22285-45958,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,C and D,26.7221802,-81.713489,10/12/2022,Civic Center DMS,39,
749027-22288-37772,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,Vegetation,26.4775995,-81.8111653,10/15/2022,Domestic Rd DMS,33,
330705-22281-37373,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/8/2022,Vegetation,26.5151579,-81.84865576,10/8/2022,Wakehatchee Park DMS,47,
710140-22282-31185,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/9/2022,Vegetation,26.50348655,-81.86125062,10/9/2022,Wakehatchee Park DMS,37,
749113-22288-44735,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,Vegetation,26.6744136,-81.8914933,10/15/2022,Civic Center DMS,28,
740083-22287-57464,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,C and D,26.45228257,-81.95341651,10/14/2022,Bay Oaks DMS,41,
300233-22285-55811,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,C and D,26.71485727,-81.75300359,10/12/2022,Civic Center DMS,52,
740077-22286-43118,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/13/2022,Vegetation,26.56753846,-81.86458463,10/13/2022,Paige Field Airport DMS,46,
700105-22288-41967,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,Vegetation,26.56727224,-81.86720657,10/15/2022,Paige Field Airport DMS,50,
330712-22285-40831,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,Vegetation,26.542304,-81.9224585,10/12/2022,Wakehatchee Park DMS,53,
330710-22281-52358,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/8/2022,Vegetation,26.51578904,-81.9707927,10/8/2022,Wakehatchee Park DMS,50,
1023756-22279-52481,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/6/2022,Vegetation,26.51497883,-81.83040592,10/6/2022,Wakehatchee Park DMS,44,
330206-22286-60320,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/13/2022,C and D,26.47550544,-81.95333013,10/13/2022,Wakehatchee Park DMS,61,
749031-22287-50040,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,Vegetation,26.46547562,-81.7989954,10/14/2022,Domestic Rd DMS,32,
300214-22282-32823,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/9/2022,Vegetation,26.72147693,-81.70264282,10/9/2022,Civic Center DMS,51,
710154-22287-64989,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,Vegetation,26.7267505,-81.6875891,10/14/2022,Civic Center DMS,44,
330714-22283-59297,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/10/2022,C and D,26.5168283,-81.9676029,10/10/2022,Wakehatchee Park DMS,49,
330012-22286-45556,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/13/2022,C and D,26.4778596,-81.9547988,10/13/2022,Wakehatchee Park DMS,54,
710163-22284-51540,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/11/2022,Vegetation,26.61183992,-82.118631,10/11/2022,Pine Island DMS,47,
330031-22283-31531,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/10/2022,C and D,26.57702631,-81.86859461,10/10/2022,Paige Field Airport DMS,56,
1023757-22282-47537,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/9/2022,Vegetation,26.51736847,-81.82877242,10/9/2022,Wakehatchee Park DMS,47,
300231-22280-59651,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/7/2022,Vegetation,26.57908777,-81.89849542,10/7/2022,Wakehatchee Park DMS,53,
330206-22283-31863,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/10/2022,C and D,26.47305316,-81.95367868,10/10/2022,Wakehatchee Park DMS,61,
749026-22287-34922,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,C and D,26.4844714,-81.8132247,10/14/2022,Domestic Rd DMS,40,
102499-22283-27773,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/10/2022,Vegetation,26.5790318,-81.85952464,10/10/2022,Paige Field Airport DMS,58,
749026-22288-64730,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,Vegetation,26.4816028,-81.8139948,10/15/2022,Domestic Rd DMS,29,
300233-22281-42420,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/8/2022,Vegetation,26.70994374,-81.74763661,10/8/2022,Civic Center DMS,56,
300206-22282-54852,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/9/2022,C and D,26.4533686,-81.9554197,10/9/2022,Wakehatchee Park DMS,48,
330711-22285-47723,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,Vegetation,26.5423493,-81.9201643,10/12/2022,Wakehatchee Park DMS,65,
749023-22286-53899,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/13/2022,Vegetation,26.48586203,-81.81209182,10/13/2022,Domestic Rd DMS,42,
700101-22283-60967,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/10/2022,Vegetation,26.7088215,-81.7473437,10/10/2022,Civic Center DMS,39,
330034-22285-33252,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,Vegetation,26.62953541,-81.7102126,10/12/2022,Civic Center DMS,51,
710137-22282-47679,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/9/2022,Vegetation,26.51666615,-81.87502291,10/9/2022,Wakehatchee Park DMS,49,
700109-22286-39956,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/13/2022,Vegetation,26.6042814,-81.6619074,10/13/2022,Paige Field Airport DMS,47,
300203-22279-49596,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/6/2022,Vegetation,26.51147933,-81.95943275,10/6/2022,Wakehatchee Park DMS,36,
700109-22287-29640,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,Vegetation,26.6072417,-81.6593267,10/14/2022,Civic Center DMS,51,
300207-22281-45048,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/8/2022,C and D,26.5156759,-81.9520676,10/8/2022,Wakehatchee Park DMS,62,
700107-22282-43003,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/9/2022,Vegetation,26.596345,-81.6460182,10/9/2022,Civic Center DMS,28,
745021-22285-55665,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,Vegetation,26.4760677,-81.8166166,10/12/2022,Domestic Rd DMS,40,
710142-22285-39017,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,Vegetation,26.50213222,-81.86607509,10/12/2022,Wakehatchee Park DMS,55,
330701-22280-34101,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/7/2022,Vegetation,26.51752066,-81.85108256,10/7/2022,Wakehatchee Park DMS,46,
740083-22288-32380,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,C and D,26.45250385,-81.95367613,10/15/2022,Bay Oaks DMS,32,
1024910-22282-59054,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/9/2022,Vegetation,26.57917022,-81.85832692,10/9/2022,Paige Field Airport DMS,74,
740005-22285-46292,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,Vegetation,26.72498263,-81.69554405,10/12/2022,Civic Center DMS,38,
710155-22282-33254,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/9/2022,Vegetation,26.722834,-81.7692892,10/9/2022,Civic Center DMS,58,
749108-22287-58474,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,Vegetation,26.67844623,-81.89217754,10/14/2022,Civic Center DMS,47,
740050-22287-46882,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,Vegetation,26.48870258,-81.81838096,10/14/2022,Domestic Rd DMS,52,
740039-22284-47770,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/11/2022,Vegetation,26.6992371,-81.8596567,10/11/2022,Civic Center DMS,48,
300204-22280-64017,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/7/2022,Vegetation,26.5093255,-81.95752107,10/7/2022,Wakehatchee Park DMS,55,
330710-22282-26974,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/9/2022,Vegetation,26.51447464,-81.97212051,10/9/2022,Wakehatchee Park DMS,64,
330705-22279-64934,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/6/2022,Vegetation,26.51490563,-81.85265581,10/6/2022,Wakehatchee Park DMS,68,
740007-22283-35151,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/10/2022,Vegetation,26.5822655,-81.7526034,10/10/2022,Paige Field Airport DMS,56,
330018-22281-35522,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/8/2022,Vegetation,26.5139777,-81.8231917,10/8/2022,Wakehatchee Park DMS,48,
740076-22287-59240,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,Vegetation,26.56923533,-81.86529064,10/14/2022,Paige Field Airport DMS,40,
749025-22287-33737,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,Vegetation,26.4741229,-81.8131947,10/14/2022,Domestic Rd DMS,59,
749023-22286-49882,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/13/2022,Vegetation,26.48578269,-81.81141748,10/13/2022,Domestic Rd DMS,54,
330007-22282-50168,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/9/2022,C and D,26.4536378,-81.955835,10/9/2022,Wakehatchee Park DMS,62,
749049-22285-58310,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,Vegetation,26.4909885,-81.8180318,10/12/2022,Domestic Rd DMS,43,
300205-22280-60691,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/7/2022,Vegetation,26.5092661,-81.9576737,10/7/2022,Wakehatchee Park DMS,45,
330706-22282-37123,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/9/2022,Vegetation,26.50945633,-81.84754861,10/9/2022,Paige Field Airport DMS,57,
300232-22283-37422,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/10/2022,Vegetation,26.5763582,-81.89981111,10/10/2022,Paige Field Airport DMS,52,
749060-22286-41012,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/13/2022,C and D,26.4174975,-81.9017103,10/13/2022,Bay Oaks DMS,42,
330716-22283-47030,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/10/2022,Vegetation,26.5488464,-81.9244116,10/10/2022,Wakehatchee Park DMS,53,
102493-22281-56111,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/8/2022,Vegetation,26.71736691,-81.65029329,10/8/2022,Civic Center DMS,53,
330711-22286-56937,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/13/2022,Vegetation,26.5411995,-81.9210042,10/13/2022,AandW Bulb Rd DMS,65,
330719-22285-42273,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,C and D,26.51234412,-81.92663109,10/12/2022,Wakehatchee Park DMS,53,
300205-22283-57411,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/10/2022,Vegetation,26.51195381,-81.96264647,10/10/2022,Wakehatchee Park DMS,45,
710148-22284-43588,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/11/2022,Vegetation,26.5983004,-81.6550874,10/11/2022,Civic Center DMS,48,
745019-22287-47959,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,Vegetation,26.4810416,-81.8049029,10/14/2022,Domestic Rd DMS,49,
300202-22286-54971,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/13/2022,Vegetation,26.50910306,-81.95760938,10/13/2022,AandW Bulb Rd DMS,43,
1024910-22281-48780,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/8/2022,Vegetation,26.5769138,-81.85965548,10/8/2022,Paige Field Airport DMS,57,
300201-22278-48057,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/5/2022,Vegetation,26.5080598,-81.956409,10/5/2022,Wakehatchee Park DMS,64,
300215-22284-48875,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/11/2022,C and D,26.7238398,-81.7108594,10/11/2022,Civic Center DMS,43,
330052-22282-49256,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/9/2022,Vegetation,26.5210364,-81.8329211,10/9/2022,Wakehatchee Park DMS,40,
720163-22282-49562,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/9/2022,Vegetation,26.4999484,-81.8669284,10/9/2022,Wakehatchee Park DMS,44,
704397-22285-41099,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,Vegetation,26.51746195,-81.92906233,10/12/2022,Wakehatchee Park DMS,47,
330009-22284-61637,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/11/2022,C and D,26.47571559,-81.95478894,10/11/2022,Wakehatchee Park DMS,55,
330710-22284-47948,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/11/2022,Vegetation,26.54559072,-81.92159096,10/11/2022,Wakehatchee Park DMS,55,
749110-22285-53028,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,Vegetation,26.67845655,-81.88642293,10/12/2022,Civic Center DMS,43,
720157-22287-46106,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,Vegetation,26.616226,-82.1213736,10/14/2022,Pine Island DMS,43,
710155-22287-57930,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,Vegetation,26.7276048,-81.6853277,10/14/2022,Civic Center DMS,62,
740149-22286-52285,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/13/2022,Vegetation,26.59294088,-81.88911076,10/13/2022,Paige Field Airport DMS,51,
300207-22285-64111,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,Vegetation,26.5404142,-81.93204,10/13/2022,Wakehatchee Park DMS,31,
